Datetime,Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Precipitation (inches),Average Fish Weight (g)
2024-05-28 15:00:00,92.90010989010989,1.0,26.91758241758242,7.068571428571429,7.886263736263736,3.384285714285714,5.223956043956044,262.3376923076923
2024-05-28 16:00:00,92.89923076923077,1.0,26.92692307692308,7.08,7.886153846153846,3.39,5.202307692307692,262.3461538461539
2024-05-28 17:00:00,92.89835164835165,1.0,26.93626373626374,7.091428571428571,7.886043956043956,3.395714285714285,5.180659340659341,262.3546153846154
2024-05-28 18:00:00,92.89747252747253,1.0,26.94560439560439,7.102857142857142,7.885934065934066,3.401428571428571,5.159010989010989,262.3630769230769
2024-05-28 19:00:00,92.89659340659341,1.0,26.95494505494506,7.114285714285714,7.885824175824175,3.407142857142857,5.137362637362638,262.3715384615385
2024-05-28 20:00:00,92.89571428571429,1.0,26.96428571428572,7.125714285714285,7.885714285714285,3.412857142857143,5.115714285714286,262.38
2024-05-28 21:00:00,92.89483516483517,1.0,26.97362637362637,7.137142857142857,7.885604395604395,3.418571428571429,5.094065934065934,262.3884615384616
2024-05-28 22:00:00,92.89395604395604,1.0,26.98296703296703,7.148571428571429,7.885494505494505,3.424285714285714,5.072417582417582,262.3969230769231
2024-05-28 23:00:00,92.89307692307692,1.0,26.99230769230769,7.16,7.885384615384615,3.43,5.050769230769231,262.4053846153846
2024-05-29 00:00:00,92.8921978021978,1.0,27.00164835164835,7.171428571428571,7.885274725274725,3.435714285714285,5.029120879120879,262.4138461538462
2024-05-29 01:00:00,92.89131868131868,1.0,27.01098901098901,7.182857142857142,7.885164835164835,3.441428571428571,5.007472527472528,262.4223076923077
2024-05-29 02:00:00,92.89043956043956,1.0,27.02032967032967,7.194285714285714,7.885054945054945,3.447142857142857,4.985824175824176,262.4307692307692
2024-05-29 03:00:00,92.88956043956044,1.0,27.02967032967033,7.205714285714286,7.884945054945055,3.452857142857143,4.964175824175824,262.4392307692308
2024-05-29 04:00:00,92.88868131868132,1.0,27.03901098901099,7.217142857142857,7.884835164835165,3.458571428571429,4.942527472527472,262.4476923076923
2024-05-29 05:00:00,92.8878021978022,1.0,27.04835164835165,7.228571428571429,7.884725274725275,3.464285714285714,4.920879120879121,262.4561538461538
2024-05-29 06:00:00,92.88692307692308,1.0,27.05769230769231,7.24,7.884615384615384,3.47,4.899230769230769,262.4646153846154
2024-05-29 07:00:00,92.88604395604396,1.0,27.06703296703297,7.251428571428571,7.884505494505494,3.475714285714286,4.877582417582418,262.4730769230769
2024-05-29 08:00:00,92.88516483516483,1.0,27.07637362637363,7.262857142857142,7.884395604395604,3.481428571428571,4.855934065934066,262.4815384615384
2024-05-29 09:00:00,92.88428571428571,1.0,27.08571428571429,7.274285714285714,7.884285714285714,3.487142857142857,4.834285714285715,262.49
2024-05-29 10:00:00,92.88340659340659,1.0,27.09505494505494,7.285714285714286,7.884175824175824,3.492857142857143,4.812637362637362,262.4984615384615
2024-05-29 11:00:00,92.88252747252747,1.0,27.10439560439561,7.297142857142857,7.884065934065934,3.498571428571429,4.790989010989011,262.5069230769231
2024-05-29 12:00:00,92.88164835164835,1.0,27.11373626373626,7.308571428571428,7.883956043956044,3.504285714285714,4.769340659340659,262.5153846153846
2024-05-29 13:00:00,92.88076923076923,1.0,27.12307692307692,7.319999999999999,7.883846153846154,3.51,4.747692307692308,262.5238461538461
2024-05-29 14:00:00,92.87989010989011,1.0,27.13241758241758,7.331428571428571,7.883736263736264,3.515714285714286,4.726043956043956,262.5323076923077
2024-05-29 15:00:00,92.879010989011,1.0,27.14175824175824,7.342857142857143,7.883626373626374,3.521428571428571,4.704395604395605,262.5407692307692
2024-05-29 16:00:00,92.87813186813187,1.0,27.1510989010989,7.354285714285714,7.883516483516483,3.527142857142857,4.682747252747253,262.5492307692307
2024-05-29 17:00:00,92.87725274725274,1.0,27.16043956043956,7.365714285714286,7.883406593406593,3.532857142857143,4.661098901098901,262.5576923076923
2024-05-29 18:00:00,92.87637362637362,1.0,27.16978021978022,7.377142857142857,7.883296703296703,3.538571428571429,4.639450549450549,262.5661538461538
2024-05-29 19:00:00,92.8754945054945,1.0,27.17912087912088,7.388571428571428,7.883186813186813,3.544285714285714,4.617802197802198,262.5746153846154
2024-05-29 20:00:00,92.87461538461538,1.0,27.18846153846154,7.399999999999999,7.883076923076923,3.55,4.596153846153847,262.5830769230769
2024-05-29 21:00:00,92.87373626373626,1.0,27.1978021978022,7.411428571428571,7.882967032967032,3.555714285714286,4.574505494505495,262.5915384615384
2024-05-29 22:00:00,92.87285714285714,1.0,27.20714285714286,7.422857142857143,7.882857142857143,3.561428571428571,4.552857142857142,262.6
2024-05-29 23:00:00,92.87197802197802,1.0,27.21648351648352,7.434285714285714,7.882747252747253,3.567142857142857,4.531208791208791,262.6084615384615
2024-05-30 00:00:00,92.8710989010989,1.0,27.22582417582418,7.445714285714286,7.882637362637363,3.572857142857143,4.50956043956044,262.6169230769231
2024-05-30 01:00:00,92.87021978021978,1.0,27.23516483516483,7.457142857142857,7.882527472527473,3.578571428571428,4.487912087912088,262.6253846153846
2024-05-30 02:00:00,92.86934065934065,1.0,27.24450549450549,7.468571428571428,7.882417582417582,3.584285714285714,4.466263736263736,262.6338461538462
2024-05-30 03:00:00,92.86846153846153,1.0,27.25384615384615,7.48,7.882307692307692,3.59,4.444615384615385,262.6423076923077
2024-05-30 04:00:00,92.86758241758241,1.0,27.26318681318681,7.491428571428571,7.882197802197802,3.595714285714286,4.422967032967033,262.6507692307692
2024-05-30 05:00:00,92.86670329670329,1.0,27.27252747252747,7.502857142857143,7.882087912087912,3.601428571428571,4.401318681318681,262.6592307692308
2024-05-30 06:00:00,92.86582417582417,1.0,27.28186813186813,7.514285714285714,7.881978021978022,3.607142857142857,4.37967032967033,262.6676923076923
2024-05-30 07:00:00,92.86494505494505,1.0,27.29120879120879,7.525714285714286,7.881868131868131,3.612857142857143,4.358021978021978,262.6761538461539
2024-05-30 08:00:00,92.86406593406593,1.0,27.30054945054945,7.537142857142856,7.881758241758241,3.618571428571428,4.336373626373627,262.6846153846154
2024-05-30 09:00:00,92.86318681318681,1.0,27.30989010989011,7.548571428571428,7.881648351648352,3.624285714285714,4.314725274725275,262.6930769230769
2024-05-30 10:00:00,92.8623076923077,1.0,27.31923076923077,7.56,7.881538461538462,3.63,4.293076923076923,262.7015384615385
2024-05-30 11:00:00,92.86142857142856,1.0,27.32857142857143,7.571428571428571,7.881428571428572,3.635714285714286,4.271428571428571,262.71
2024-05-30 12:00:00,92.86054945054944,1.0,27.33791208791209,7.582857142857143,7.881318681318681,3.641428571428571,4.24978021978022,262.7184615384616
2024-05-30 13:00:00,92.85967032967032,1.0,27.34725274725275,7.594285714285714,7.881208791208791,3.647142857142857,4.228131868131868,262.7269230769231
2024-05-30 14:00:00,92.8587912087912,1.0,27.3565934065934,7.605714285714285,7.881098901098901,3.652857142857143,4.206483516483517,262.7353846153846
2024-05-30 15:00:00,92.85791208791208,1.0,27.36593406593407,7.617142857142857,7.880989010989011,3.658571428571428,4.184835164835165,262.7438461538462
2024-05-30 16:00:00,92.85703296703296,1.0,27.37527472527472,7.628571428571428,7.880879120879121,3.664285714285714,4.163186813186813,262.7523076923077
2024-05-30 17:00:00,92.85615384615384,1.0,27.38461538461538,7.64,7.88076923076923,3.67,4.141538461538461,262.7607692307692
2024-05-30 18:00:00,92.85527472527473,1.0,27.39395604395605,7.651428571428571,7.88065934065934,3.675714285714286,4.11989010989011,262.7692307692308
2024-05-30 19:00:00,92.8543956043956,1.0,27.4032967032967,7.662857142857143,7.88054945054945,3.681428571428571,4.098241758241758,262.7776923076923
2024-05-30 20:00:00,92.85351648351647,1.0,27.41263736263736,7.674285714285714,7.880439560439561,3.687142857142857,4.076593406593407,262.7861538461539
2024-05-30 21:00:00,92.85263736263735,1.0,27.42197802197802,7.685714285714285,7.880329670329671,3.692857142857143,4.054945054945055,262.7946153846154
2024-05-30 22:00:00,92.85175824175823,1.0,27.43131868131868,7.697142857142857,7.88021978021978,3.698571428571428,4.033296703296704,262.8030769230769
2024-05-30 23:00:00,92.85087912087911,1.0,27.44065934065934,7.708571428571428,7.88010989010989,3.704285714285714,4.011648351648352,262.8115384615385
2024-05-31 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-05-31 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-01 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-02 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-03 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-04 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-05 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-06 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-07 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 02:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 03:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 04:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 05:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 06:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 07:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 08:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 09:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 10:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 11:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 12:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 13:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 14:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 15:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 16:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 17:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 18:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 19:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 20:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 21:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 22:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-08 23:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-09 00:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
2024-06-09 01:00:00,92.85,1.0,27.45,7.72,7.88,3.71,3.99,262.82
